Download Time	Original URL	Local Path	Community ID	Community Name	Builder ID	Market ID	Market Name	State	City	Address	Price	Details	Builder
2025-01-13 23:07:16	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/75535016-240211.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2843265\75535016.jpg	188792	Kingsley Creek	40517	84	Atlanta	GA	Lithonia	7071 Brushwood Bend. Lithonia, GA 30058	From $411,510	5 Br | 4 Ba | 2 Gr | 2,774 sq ftHot Deal	Century Communities
2025-01-13 23:07:19	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/71448847-230919.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2843265\71448847.jpg	188792	Kingsley Creek	40517	84	Atlanta	GA	Lithonia	7071 Brushwood Bend. Lithonia, GA 30058	From $411,510	5 Br | 4 Ba | 2 Gr | 2,774 sq ftHot Deal	Century Communities
2025-01-13 23:07:21	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/75535015-240211.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2843265\75535015.jpg	188792	Kingsley Creek	40517	84	Atlanta	GA	Lithonia	7071 Brushwood Bend. Lithonia, GA 30058	From $411,510	5 Br | 4 Ba | 2 Gr | 2,774 sq ftHot Deal	Century Communities
2025-01-13 23:07:23	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/75535019-240211.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2843265\75535019.jpg	188792	Kingsley Creek	40517	84	Atlanta	GA	Lithonia	7071 Brushwood Bend. Lithonia, GA 30058	From $411,510	5 Br | 4 Ba | 2 Gr | 2,774 sq ftHot Deal	Century Communities
2025-01-13 23:07:26	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/71448845-230919.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2843265\71448845.jpg	188792	Kingsley Creek	40517	84	Atlanta	GA	Lithonia	7071 Brushwood Bend. Lithonia, GA 30058	From $411,510	5 Br | 4 Ba | 2 Gr | 2,774 sq ftHot Deal	Century Communities
2025-01-13 23:07:28	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/75535035-240211.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2843265\75535035.jpg	188792	Kingsley Creek	40517	84	Atlanta	GA	Lithonia	7071 Brushwood Bend. Lithonia, GA 30058	From $411,510	5 Br | 4 Ba | 2 Gr | 2,774 sq ftHot Deal	Century Communities
2025-01-13 23:07:32	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87656075-241222.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2820327\87656075.jpg	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	113 Cherry Glen Way. Euharlee, GA 30120	From $374,990	3 Br | 2 Ba | 2 Gr | 1,842 sq ftHot Deal	Fischer Homes
2025-01-13 23:07:33	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87656155-241222.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2820327\87656155.jpg	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	113 Cherry Glen Way. Euharlee, GA 30120	From $374,990	3 Br | 2 Ba | 2 Gr | 1,842 sq ftHot Deal	Fischer Homes
2025-01-13 23:07:36	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87656040-241222.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2820327\87656040.jpg	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	113 Cherry Glen Way. Euharlee, GA 30120	From $374,990	3 Br | 2 Ba | 2 Gr | 1,842 sq ftHot Deal	Fischer Homes
2025-01-13 23:07:38	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87656122-241222.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2820327\87656122.jpg	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	113 Cherry Glen Way. Euharlee, GA 30120	From $374,990	3 Br | 2 Ba | 2 Gr | 1,842 sq ftHot Deal	Fischer Homes
2025-01-13 23:07:45	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87655962-241222.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2820327\87655962.jpg	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	113 Cherry Glen Way. Euharlee, GA 30120	From $374,990	3 Br | 2 Ba | 2 Gr | 1,842 sq ftHot Deal	Fischer Homes
2025-01-13 23:07:48	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87656104-241222.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2820327\87656104.jpg	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	113 Cherry Glen Way. Euharlee, GA 30120	From $374,990	3 Br | 2 Ba | 2 Gr | 1,842 sq ftHot Deal	Fischer Homes
2025-01-13 23:07:50	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306049-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306049.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:07:51	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306039-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306039.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:07:54	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306042-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306042.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:07:56	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306054-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306054.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:07:58	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306062-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306062.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:00	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306058-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306058.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:02	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306051-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306051.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:05	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306029-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306029.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:08	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306060-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306060.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:09	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306034-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306034.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:13	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306018-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306018.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:16	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306056-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306056.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:18	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306024-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306024.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:21	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306030-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306030.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:24	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306046-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306046.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:26	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306019-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306019.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:29	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306025-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306025.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:31	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306035-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306035.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:33	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Trato8780/76306044-240228.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2573146\76306044.jpg	187614	Avenbrook	8781	84	Atlanta	GA	Mableton	Barrett| Mableton, GA	From $472,000	4 Br | 2.5 Ba | 2 Gr | 2,362 sq ftHot Deal	Traton Homes
2025-01-13 23:08:35	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574135-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574135.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:36	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574154-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574154.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:38	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574150-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574150.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:40	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574144-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574144.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:42	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574151-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574151.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:44	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574137-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574137.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:46	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574148-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574148.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:48	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/87309561-241217.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\87309561.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:50	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574127-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574127.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:53	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574140-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574140.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:55	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574142-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574142.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:56	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574147-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574147.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:08:58	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574132-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574132.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:00	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574145-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574145.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:01	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574130-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574130.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:04	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574152-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574152.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:06	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574138-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574138.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:07	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574128-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574128.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:09	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574139-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574139.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:11	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574146-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574146.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:13	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574131-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574131.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:15	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574133-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574133.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:17	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574134-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574134.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:19	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574143-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574143.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:21	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574149-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574149.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:23	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/87309563-241217.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\87309563.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:25	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574141-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574141.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:27	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574126-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574126.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:30	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574136-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574136.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:31	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574153-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574153.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:33	https://nhs-dynamic-secure.akamaized.net/Images/Homes/CenturyCommunities/86574129-241126.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2834212\86574129.jpg	204137	Ellorie Estates	40517	84	Atlanta	GA	Dawsonville	7130 Carruthers Way. Dawsonville, GA 30534	From $602,975	4 Br | 3 Ba | 2 Gr | 2,987 sq ftHot Deal	Century Communities
2025-01-13 23:09:36	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87606260-241222.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2833482\87606260.jpg	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	DaVinci| Euharlee, GA	From $331,990	3 Br | 2 Ba | 2 Gr | 1,730 sq ftHot Deal	Fischer Homes
2025-01-13 23:09:38	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87605407-241222.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2833482\87605407.jpg	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	DaVinci| Euharlee, GA	From $331,990	3 Br | 2 Ba | 2 Gr | 1,730 sq ftHot Deal	Fischer Homes
2025-01-13 23:09:42	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87605649-241222.png?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true&format=jpg&backgroundColor=white	2833482\87605649.png	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	DaVinci| Euharlee, GA	From $331,990	3 Br | 2 Ba | 2 Gr | 1,730 sq ftHot Deal	Fischer Homes
2025-01-13 23:09:45	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87606183-241222.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2833482\87606183.jpg	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	DaVinci| Euharlee, GA	From $331,990	3 Br | 2 Ba | 2 Gr | 1,730 sq ftHot Deal	Fischer Homes
2025-01-13 23:09:48	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87606257-241222.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2833482\87606257.jpg	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	DaVinci| Euharlee, GA	From $331,990	3 Br | 2 Ba | 2 Gr | 1,730 sq ftHot Deal	Fischer Homes
2025-01-13 23:09:52	https://nhs-dynamic-secure.akamaized.net/Images/Homes/Fishe9005/87605418-241222.jpg?maxwidth=1920&maxheight=1920&encoder=freeimage&progressive=true	2833482\87605418.jpg	190920	Cherry Glen	9006	84	Atlanta	GA	Euharlee	DaVinci| Euharlee, GA	From $331,990	3 Br | 2 Ba | 2 Gr | 1,730 sq ftHot Deal	Fischer Homes
